Bin , nEvents , Efficiencies
150,168,0.00336
160,181,0.00362
170,175,0.0035
180,186,0.00372
190,202,0.00404
200,397,0.00794
220,433,0.00866
240,413,0.00826
260,448,0.00896
280,425,0.0085
300,457,0.00914
320,491,0.00982
340,412,0.00824
360,465,0.0093
380,481,0.00962
400,441,0.00882
420,425,0.0085
440,465,0.0093
460,455,0.0091
480,404,0.00808
500,418,0.00836
520,384,0.00768
540,389,0.00778
560,423,0.00846
580,401,0.00802
600,555,0.0111
630,550,0.011
660,478,0.00956
690,474,0.00948
720,451,0.00902
750,458,0.00916
780,436,0.00872
810,454,0.00908
840,429,0.00858
870,387,0.00774
900,593,0.01186
950,608,0.01216
1000,552,0.01104
1050,492,0.00984
1100,429,0.00858
1150,433,0.00866
1200,384,0.00768
1250,411,0.00822
1310,351,0.00702
1370,337,0.00674
1430,262,0.00524
1490,297,0.00594
1550,240,0.0048
1610,258,0.00516
1680,207,0.00414
1750,178,0.00356
1820,152,0.00304
1890,165,0.0033
1970,141,0.00282
2050,129,0.00258
