Bin , nEvents , Efficiencies
152.41,266,0.01064
165.05,316,0.01264
178.75,350,0.014
193.57,353,0.01412
209.63,431,0.01724
227.02,440,0.0176
245.86,499,0.01996
266.25,495,0.0198
288.34,543,0.02172
312.26,568,0.02272
338.16,535,0.0214
366.21,542,0.02168
396.59,604,0.02416
429.49,645,0.0258
465.12,675,0.027
503.71,607,0.02428
545.49,598,0.02392
590.74,610,0.0244
639.75,586,0.02344
692.82,577,0.02308
750.29,553,0.02212
812.54,541,0.02164
879.94,524,0.02096
952.94,473,0.01892
1032,449,0.01796
1117.6,407,0.01628
1210.3,397,0.01588
1310.7,343,0.01372
1419.4,300,0.012
1537.2,309,0.01236
1664.7,238,0.00952
1802.8,197,0.00788
1952.4,170,0.0068
2114.3,116,0.00464
2289.7,93,0.00372
2479.7,63,0.00252
