Bin , nEvents , Efficiencies
50,31,0.00062
70,15,0.0003
80,14,0.00028
90,18,0.00036
100,33,0.00066
120,31,0.00062
140,29,0.00058
160,35,0.0007
180,24,0.00048
200,32,0.00064
220,25,0.0005
240,25,0.0005
260,29,0.00058
280,21,0.00042
300,24,0.00048
320,31,0.00062
340,33,0.00066
360,57,0.00114
400,132,0.00264
500,121,0.00242
600,96,0.00192
700,83,0.00166
800,248,0.00496
