Bin , nEvents , Efficiencies
150,665,0.00133
200,935,0.00187
250,630,0.00126
300,402,0.000804
350,286,0.000572
400,181,0.000362
450,151,0.000302
500,169,0.000338
600,93,0.000186
700,41,8.2e-05
800,31,6.2e-05
900,16,3.2e-05
1000,15,3e-05
1150,13,2.6e-05
