Bin , nEvents , Efficiencies
50,5,0.0001
100,4,8e-05
150,3,6e-05
200,5,0.0001
250,1,2e-05
300,1,2e-05
350,1,2e-05
400,0,0
500,0,0
600,2,4e-05
