Bin , nEvents , Efficiencies
152.41,7,0.00014
165.05,6,0.00012
178.75,11,0.00022
193.57,14,0.00028
209.63,19,0.00038
227.02,19,0.00038
245.86,44,0.00088
266.25,60,0.0012
288.34,87,0.00174
312.26,137,0.00274
338.16,157,0.00314
366.21,198,0.00396
396.59,217,0.00434
429.49,254,0.00508
465.12,334,0.00668
503.71,356,0.00712
545.49,462,0.00924
590.74,504,0.01008
639.75,588,0.01176
692.82,640,0.0128
750.29,801,0.01602
812.54,935,0.0187
879.94,1064,0.02128
952.94,1205,0.0241
1032,1376,0.02752
1117.6,1445,0.0289
1210.3,1623,0.03246
1310.7,1754,0.03508
1419.4,1931,0.03862
1537.2,2031,0.04062
1664.7,2140,0.0428
1802.8,2056,0.04112
1952.4,2031,0.04062
2114.3,1886,0.03772
2289.7,1698,0.03396
2479.7,1461,0.02922
