Bin , nEvents , Efficiencies
152.41,63,0.00126
165.05,124,0.00248
178.75,162,0.00324
193.57,196,0.00392
209.63,247,0.00494
227.02,267,0.00534
245.86,313,0.00626
266.25,346,0.00692
288.34,428,0.00856
312.26,472,0.00944
338.16,590,0.0118
366.21,644,0.01288
396.59,723,0.01446
429.49,865,0.0173
465.12,986,0.01972
503.71,1089,0.02178
545.49,1250,0.025
590.74,1408,0.02816
639.75,1514,0.03028
692.82,1671,0.03342
750.29,1874,0.03748
812.54,1917,0.03834
879.94,2072,0.04144
952.94,2149,0.04298
1032,2199,0.04398
1117.6,2137,0.04274
1210.3,2154,0.04308
1310.7,1997,0.03994
1419.4,1800,0.036
1537.2,1579,0.03158
1664.7,1333,0.02666
1802.8,1030,0.0206
1952.4,794,0.01588
2114.3,548,0.01096
2289.7,365,0.0073
2479.7,259,0.00518
