bin_HH,nEvents,Efficiencies
150,0,0.0
200,0,0.0
250,0,0.0
300,0,0.0
350,0,0.0
400,8,0.00016
450,4,8e-05
500,12,0.00024
600,20,0.0004
700,24,0.00048
800,38,0.00076
900,34,0.00068
1000,58,0.00116
1150,138,0.00276
