Bin , nEvents , Efficiencies
150,236,0.00472
160,248,0.00496
170,272,0.00544
180,290,0.0058
190,275,0.0055
200,623,0.01246
220,603,0.01206
240,616,0.01232
260,627,0.01254
280,574,0.01148
300,625,0.0125
320,623,0.01246
340,621,0.01242
360,568,0.01136
380,596,0.01192
400,575,0.0115
420,550,0.011
440,541,0.01082
460,508,0.01016
480,514,0.01028
500,502,0.01004
520,482,0.00964
540,465,0.0093
560,425,0.0085
580,448,0.00896
600,608,0.01216
630,579,0.01158
660,543,0.01086
690,497,0.00994
720,495,0.0099
750,438,0.00876
780,373,0.00746
810,347,0.00694
840,367,0.00734
870,305,0.0061
900,519,0.01038
950,401,0.00802
1000,388,0.00776
1050,331,0.00662
1100,250,0.005
1150,209,0.00418
1200,202,0.00404
1250,207,0.00414
1310,173,0.00346
1370,169,0.00338
1430,141,0.00282
1490,107,0.00214
1550,104,0.00208
1610,86,0.00172
1680,94,0.00188
1750,64,0.00128
1820,63,0.00126
1890,40,0.0008
1970,50,0.001
2050,33,0.00066
