Bin , nEvents , Efficiencies
50,10,0.0004
100,6,0.00024
150,5,0.0002
200,4,0.00016
250,4,0.00016
300,3,0.00012
350,4,0.00016
400,10,0.0004
500,5,0.0002
600,19,0.00076
