Bin , nEvents , Efficiencies
152.41,1880,0.0376
165.05,1713,0.03426
178.75,1617,0.03234
193.57,1563,0.03126
209.63,1383,0.02766
227.02,1221,0.02442
245.86,1191,0.02382
266.25,1000,0.02
288.34,886,0.01772
312.26,748,0.01496
338.16,732,0.01464
366.21,625,0.0125
396.59,547,0.01094
429.49,404,0.00808
465.12,375,0.0075
503.71,340,0.0068
545.49,305,0.0061
590.74,230,0.0046
639.75,198,0.00396
692.82,190,0.0038
750.29,126,0.00252
812.54,104,0.00208
879.94,87,0.00174
952.94,71,0.00142
1032,54,0.00108
1117.6,51,0.00102
1210.3,43,0.00086
1310.7,24,0.00048
1419.4,27,0.00054
1537.2,20,0.0004
1664.7,14,0.00028
1802.8,15,0.0003
1952.4,9,0.00018
2114.3,3,6e-05
2289.7,2,4e-05
2479.7,0,0
