Bin , nEvents , Efficiencies
152.41,1841,0.03682
165.05,1769,0.03538
178.75,1640,0.0328
193.57,1490,0.0298
209.63,1367,0.02734
227.02,1273,0.02546
245.86,1145,0.0229
266.25,965,0.0193
288.34,910,0.0182
312.26,815,0.0163
338.16,704,0.01408
366.21,622,0.01244
396.59,529,0.01058
429.49,455,0.0091
465.12,373,0.00746
503.71,338,0.00676
545.49,274,0.00548
590.74,244,0.00488
639.75,188,0.00376
692.82,162,0.00324
750.29,148,0.00296
812.54,108,0.00216
879.94,89,0.00178
952.94,77,0.00154
1032,72,0.00144
1117.6,48,0.00096
1210.3,36,0.00072
1310.7,20,0.0004
1419.4,26,0.00052
1537.2,7,0.00014
1664.7,23,0.00046
1802.8,7,0.00014
1952.4,8,0.00016
2114.3,6,0.00012
2289.7,3,6e-05
2479.7,1,2e-05
