Bin , nEvents , Efficiencies
50,11,0.00022
70,28,0.00056
80,48,0.00096
90,49,0.00098
100,103,0.00206
120,108,0.00216
140,69,0.00138
160,66,0.00132
180,49,0.00098
200,38,0.00076
220,23,0.00046
240,33,0.00066
260,33,0.00066
280,21,0.00042
300,19,0.00038
320,25,0.0005
340,10,0.0002
360,11,0.00022
400,46,0.00092
500,25,0.0005
600,12,0.00024
700,11,0.00022
800,16,0.00032
