Bin , nEvents , Efficiencies
152.41,237,0.00474
165.05,272,0.00544
178.75,314,0.00628
193.57,374,0.00748
209.63,421,0.00842
227.02,489,0.00978
245.86,548,0.01096
266.25,624,0.01248
288.34,654,0.01308
312.26,752,0.01504
338.16,784,0.01568
366.21,873,0.01746
396.59,931,0.01862
429.49,1012,0.02024
465.12,1120,0.0224
503.71,1170,0.0234
545.49,1183,0.02366
590.74,1277,0.02554
639.75,1332,0.02664
692.82,1405,0.0281
750.29,1442,0.02884
812.54,1488,0.02976
879.94,1471,0.02942
952.94,1491,0.02982
1032,1479,0.02958
1117.6,1431,0.02862
1210.3,1445,0.0289
1310.7,1397,0.02794
1419.4,1330,0.0266
1537.2,1199,0.02398
1664.7,1125,0.0225
1802.8,975,0.0195
1952.4,839,0.01678
2114.3,735,0.0147
2289.7,595,0.0119
2479.7,479,0.00958
