Bin , nEvents , Efficiencies
152.41,228,0.00456
165.05,266,0.00532
178.75,359,0.00718
193.57,356,0.00712
209.63,413,0.00826
227.02,481,0.00962
245.86,542,0.01084
266.25,590,0.0118
288.34,689,0.01378
312.26,723,0.01446
338.16,792,0.01584
366.21,871,0.01742
396.59,929,0.01858
429.49,988,0.01976
465.12,1055,0.0211
503.71,1140,0.0228
545.49,1204,0.02408
590.74,1244,0.02488
639.75,1327,0.02654
692.82,1402,0.02804
750.29,1418,0.02836
812.54,1422,0.02844
879.94,1565,0.0313
952.94,1493,0.02986
1032,1477,0.02954
1117.6,1373,0.02746
1210.3,1404,0.02808
1310.7,1435,0.0287
1419.4,1312,0.02624
1537.2,1256,0.02512
1664.7,1086,0.02172
1802.8,1016,0.02032
1952.4,903,0.01806
2114.3,757,0.01514
2289.7,597,0.01194
2479.7,496,0.00992
