Bin , nEvents , Efficiencies
152.41,250,0.005
165.05,273,0.00546
178.75,302,0.00604
193.57,372,0.00744
209.63,430,0.0086
227.02,484,0.00968
245.86,555,0.0111
266.25,657,0.01314
288.34,657,0.01314
312.26,746,0.01492
338.16,788,0.01576
366.21,879,0.01758
396.59,931,0.01862
429.49,1023,0.02046
465.12,1147,0.02294
503.71,1175,0.0235
545.49,1167,0.02334
590.74,1270,0.0254
639.75,1332,0.02664
692.82,1406,0.02812
750.29,1449,0.02898
812.54,1492,0.02984
879.94,1472,0.02944
952.94,1455,0.0291
1032,1453,0.02906
1117.6,1408,0.02816
1210.3,1413,0.02826
1310.7,1363,0.02726
1419.4,1295,0.0259
1537.2,1139,0.02278
1664.7,1093,0.02186
1802.8,902,0.01804
1952.4,766,0.01532
2114.3,667,0.01334
2289.7,540,0.0108
2479.7,456,0.00912
