Bin , nEvents , Efficiencies
150,4,8e-05
200,4,8e-05
250,4,8e-05
300,3,6e-05
350,2,4e-05
400,2,4e-05
450,2,4e-05
500,0,0
550,1,2e-05
650,2,4e-05
