Bin , nEvents , Efficiencies
150,331,0.00662
160,368,0.00736
170,374,0.00748
180,362,0.00724
190,351,0.00702
200,764,0.01528
220,706,0.01412
240,761,0.01522
260,699,0.01398
280,698,0.01396
300,646,0.01292
320,627,0.01254
340,555,0.0111
360,590,0.0118
380,581,0.01162
400,514,0.01028
420,506,0.01012
440,480,0.0096
460,468,0.00936
480,462,0.00924
500,438,0.00876
520,396,0.00792
540,408,0.00816
560,384,0.00768
580,380,0.0076
600,490,0.0098
630,491,0.00982
660,421,0.00842
690,389,0.00778
720,401,0.00802
750,347,0.00694
780,338,0.00676
810,287,0.00574
840,297,0.00594
870,271,0.00542
900,423,0.00846
950,378,0.00756
1000,307,0.00614
1050,250,0.005
1100,236,0.00472
1150,225,0.0045
1200,191,0.00382
1250,212,0.00424
1310,167,0.00334
1370,132,0.00264
1430,106,0.00212
1490,89,0.00178
1550,77,0.00154
1610,77,0.00154
1680,68,0.00136
1750,51,0.00102
1820,37,0.00074
1890,42,0.00084
1970,21,0.00042
2050,29,0.00058
