Bin , nEvents , Efficiencies
150,4,8e-05
200,8,0.00016
250,5,0.0001
300,5,0.0001
350,4,8e-05
400,3,6e-05
450,4,8e-05
500,5,0.0001
550,7,0.00014
650,5,0.0001
