Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,1,2e-05
300,1,2e-05
350,4,8e-05
400,3,6e-05
450,5,0.0001
500,6,0.00012
550,11,0.00022
650,96,0.00192
