Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,2,4e-05
300,4,8e-05
350,11,0.00022
400,12,0.00024
450,14,0.00028
500,31,0.00062
600,44,0.00088
700,52,0.00104
800,56,0.00112
900,39,0.00078
1000,52,0.00104
1150,106,0.00212
