Bin , nEvents , Efficiencies
152.41,1941,0.03882
165.05,1865,0.0373
178.75,1835,0.0367
193.57,1686,0.03372
209.63,1557,0.03114
227.02,1491,0.02982
245.86,1231,0.02462
266.25,1062,0.02124
288.34,1069,0.02138
312.26,896,0.01792
338.16,824,0.01648
366.21,613,0.01226
396.59,580,0.0116
429.49,455,0.0091
465.12,391,0.00782
503.71,327,0.00654
545.49,274,0.00548
590.74,200,0.004
639.75,186,0.00372
692.82,119,0.00238
750.29,88,0.00176
812.54,72,0.00144
879.94,58,0.00116
952.94,46,0.00092
1032,27,0.00054
1117.6,26,0.00052
1210.3,18,0.00036
1310.7,12,0.00024
1419.4,7,0.00014
1537.2,4,8e-05
1664.7,3,6e-05
1802.8,2,4e-05
1952.4,1,2e-05
2114.3,0,0
2289.7,2,4e-05
2479.7,1,2e-05
