Bin , nEvents , Efficiencies
152.41,1940,0.0388
165.05,1936,0.03872
178.75,1810,0.0362
193.57,1662,0.03324
209.63,1554,0.03108
227.02,1359,0.02718
245.86,1226,0.02452
266.25,1100,0.022
288.34,1062,0.02124
312.26,930,0.0186
338.16,809,0.01618
366.21,655,0.0131
396.59,644,0.01288
429.49,487,0.00974
465.12,441,0.00882
503.71,368,0.00736
545.49,302,0.00604
590.74,250,0.005
639.75,214,0.00428
692.82,185,0.0037
750.29,127,0.00254
812.54,114,0.00228
879.94,84,0.00168
952.94,62,0.00124
1032,42,0.00084
1117.6,45,0.0009
1210.3,19,0.00038
1310.7,21,0.00042
1419.4,14,0.00028
1537.2,11,0.00022
1664.7,7,0.00014
1802.8,4,8e-05
1952.4,3,6e-05
2114.3,2,4e-05
2289.7,1,2e-05
2479.7,2,4e-05
