Bin , nEvents , Efficiencies
152.41,2000,0.04
165.05,1853,0.03706
178.75,1852,0.03704
193.57,1627,0.03254
209.63,1457,0.02914
227.02,1478,0.02956
245.86,1287,0.02574
266.25,1166,0.02332
288.34,1055,0.0211
312.26,890,0.0178
338.16,743,0.01486
366.21,705,0.0141
396.59,593,0.01186
429.49,496,0.00992
465.12,444,0.00888
503.71,354,0.00708
545.49,298,0.00596
590.74,249,0.00498
639.75,204,0.00408
692.82,181,0.00362
750.29,137,0.00274
812.54,94,0.00188
879.94,79,0.00158
952.94,65,0.0013
1032,37,0.00074
1117.6,27,0.00054
1210.3,14,0.00028
1310.7,8,0.00016
1419.4,11,0.00022
1537.2,13,0.00026
1664.7,6,0.00012
1802.8,2,4e-05
1952.4,2,4e-05
2114.3,2,4e-05
2289.7,2,4e-05
2479.7,1,2e-05
