Bin , nEvents , Efficiencies
150,183,0.00366
160,217,0.00434
170,199,0.00398
180,214,0.00428
190,219,0.00438
200,471,0.00942
220,518,0.01036
240,490,0.0098
260,522,0.01044
280,514,0.01028
300,503,0.01006
320,521,0.01042
340,513,0.01026
360,522,0.01044
380,521,0.01042
400,543,0.01086
420,463,0.00926
440,477,0.00954
460,472,0.00944
480,516,0.01032
500,475,0.0095
520,479,0.00958
540,471,0.00942
560,409,0.00818
580,429,0.00858
600,628,0.01256
630,586,0.01172
660,538,0.01076
690,543,0.01086
720,520,0.0104
750,433,0.00866
780,475,0.0095
810,399,0.00798
840,397,0.00794
870,399,0.00798
900,604,0.01208
950,544,0.01088
1000,490,0.0098
1050,456,0.00912
1100,391,0.00782
1150,329,0.00658
1200,330,0.0066
1250,325,0.0065
1310,249,0.00498
1370,244,0.00488
1430,214,0.00428
1490,176,0.00352
1550,177,0.00354
1610,191,0.00382
1680,135,0.0027
1750,127,0.00254
1820,90,0.0018
1890,100,0.002
1970,81,0.00162
2050,63,0.00126
