Bin , nEvents , Efficiencies
150,148,0.00296
160,154,0.00308
170,158,0.00316
180,172,0.00344
190,179,0.00358
200,356,0.00712
220,380,0.0076
240,377,0.00754
260,391,0.00782
280,366,0.00732
300,403,0.00806
320,384,0.00768
340,415,0.0083
360,421,0.00842
380,401,0.00802
400,388,0.00776
420,450,0.009
440,374,0.00748
460,375,0.0075
480,337,0.00674
500,399,0.00798
520,397,0.00794
540,365,0.0073
560,345,0.0069
580,374,0.00748
600,489,0.00978
630,502,0.01004
660,480,0.0096
690,465,0.0093
720,471,0.00942
750,442,0.00884
780,438,0.00876
810,409,0.00818
840,385,0.0077
870,385,0.0077
900,638,0.01276
950,570,0.0114
1000,547,0.01094
1050,485,0.0097
1100,490,0.0098
1150,473,0.00946
1200,422,0.00844
1250,451,0.00902
1310,446,0.00892
1370,406,0.00812
1430,337,0.00674
1490,313,0.00626
1550,323,0.00646
1610,307,0.00614
1680,275,0.0055
1750,265,0.0053
1820,244,0.00488
1890,236,0.00472
1970,211,0.00422
2050,165,0.0033
