Bin , nEvents , Efficiencies
152.41,1950,0.039
165.05,1789,0.03578
178.75,1730,0.0346
193.57,1496,0.02992
209.63,1486,0.02972
227.02,1298,0.02596
245.86,1169,0.02338
266.25,1068,0.02136
288.34,960,0.0192
312.26,878,0.01756
338.16,702,0.01404
366.21,676,0.01352
396.59,564,0.01128
429.49,473,0.00946
465.12,394,0.00788
503.71,349,0.00698
545.49,253,0.00506
590.74,227,0.00454
639.75,199,0.00398
692.82,166,0.00332
750.29,125,0.0025
812.54,88,0.00176
879.94,72,0.00144
952.94,79,0.00158
1032,40,0.0008
1117.6,30,0.0006
1210.3,24,0.00048
1310.7,17,0.00034
1419.4,16,0.00032
1537.2,11,0.00022
1664.7,8,0.00016
1802.8,6,0.00012
1952.4,4,8e-05
2114.3,1,2e-05
2289.7,2,4e-05
2479.7,2,4e-05
