Bin , nEvents , Efficiencies
152.41,2021,0.04042
165.05,1911,0.03822
178.75,1794,0.03588
193.57,1664,0.03328
209.63,1524,0.03048
227.02,1334,0.02668
245.86,1145,0.0229
266.25,1019,0.02038
288.34,934,0.01868
312.26,789,0.01578
338.16,738,0.01476
366.21,633,0.01266
396.59,510,0.0102
429.49,402,0.00804
465.12,371,0.00742
503.71,288,0.00576
545.49,240,0.0048
590.74,204,0.00408
639.75,168,0.00336
692.82,106,0.00212
750.29,90,0.0018
812.54,79,0.00158
879.94,65,0.0013
952.94,41,0.00082
1032,45,0.0009
1117.6,20,0.0004
1210.3,19,0.00038
1310.7,5,0.0001
1419.4,9,0.00018
1537.2,7,0.00014
1664.7,3,6e-05
1802.8,2,4e-05
1952.4,2,4e-05
2114.3,2,4e-05
2289.7,1,2e-05
2479.7,0,0
