bin_HH,nEvents,Efficiencies
150,0,0.0
200,0,0.0
250,8,0.00016
300,7,0.00014
350,7,0.00014
400,2,4e-05
450,4,8e-05
500,4,8e-05
550,5,0.0001
650,22,0.00044
