Bin , nEvents , Efficiencies
150,0,0.0
200,0,0.0
250,0,0.0
300,0,0.0
350,1,2e-05
400,0,0.0
450,0,0.0
500,0,0.0
600,0,0.0
700,0,0.0
800,4,8e-05
900,3,6e-05
1000,7,0.00014
1150,28,0.00056
