Bin , nEvents , Efficiencies
152.41,1613,0.03226
165.05,1590,0.0318
178.75,1637,0.03274
193.57,1519,0.03038
209.63,1454,0.02908
227.02,1312,0.02624
245.86,1283,0.02566
266.25,1277,0.02554
288.34,1218,0.02436
312.26,1106,0.02212
338.16,1058,0.02116
366.21,979,0.01958
396.59,933,0.01866
429.49,833,0.01666
465.12,829,0.01658
503.71,691,0.01382
545.49,632,0.01264
590.74,564,0.01128
639.75,522,0.01044
692.82,451,0.00902
750.29,399,0.00798
812.54,370,0.0074
879.94,300,0.006
952.94,245,0.0049
1032,221,0.00442
1117.6,169,0.00338
1210.3,134,0.00268
1310.7,119,0.00238
1419.4,77,0.00154
1537.2,102,0.00204
1664.7,59,0.00118
1802.8,45,0.0009
1952.4,28,0.00056
2114.3,33,0.00066
2289.7,17,0.00034
2479.7,7,0.00014
