Bin , nEvents , Efficiencies
152.41,1649,0.03298
165.05,1583,0.03166
178.75,1601,0.03202
193.57,1511,0.03022
209.63,1422,0.02844
227.02,1384,0.02768
245.86,1340,0.0268
266.25,1172,0.02344
288.34,1248,0.02496
312.26,1177,0.02354
338.16,1018,0.02036
366.21,1008,0.02016
396.59,905,0.0181
429.49,811,0.01622
465.12,737,0.01474
503.71,689,0.01378
545.49,592,0.01184
590.74,532,0.01064
639.75,478,0.00956
692.82,432,0.00864
750.29,375,0.0075
812.54,318,0.00636
879.94,279,0.00558
952.94,214,0.00428
1032,175,0.0035
1117.6,152,0.00304
1210.3,129,0.00258
1310.7,91,0.00182
1419.4,70,0.0014
1537.2,64,0.00128
1664.7,40,0.0008
1802.8,37,0.00074
1952.4,23,0.00046
2114.3,20,0.0004
2289.7,6,0.00012
2479.7,7,0.00014
