Bin , nEvents , Efficiencies
152.41,240,0.0096
165.05,287,0.01148
178.75,335,0.0134
193.57,351,0.01404
209.63,412,0.01648
227.02,454,0.01816
245.86,498,0.01992
266.25,491,0.01964
288.34,535,0.0214
312.26,545,0.0218
338.16,590,0.0236
366.21,618,0.02472
396.59,648,0.02592
429.49,644,0.02576
465.12,653,0.02612
503.71,579,0.02316
545.49,632,0.02528
590.74,658,0.02632
639.75,620,0.0248
692.82,594,0.02376
750.29,560,0.0224
812.54,531,0.02124
879.94,534,0.02136
952.94,491,0.01964
1032,451,0.01804
1117.6,403,0.01612
1210.3,352,0.01408
1310.7,339,0.01356
1419.4,332,0.01328
1537.2,231,0.00924
1664.7,207,0.00828
1802.8,200,0.008
1952.4,174,0.00696
2114.3,113,0.00452
2289.7,119,0.00476
2479.7,69,0.00276
