Bin , nEvents , Efficiencies
150,143,0.00286
160,175,0.0035
170,158,0.00316
180,161,0.00322
190,168,0.00336
200,361,0.00722
220,343,0.00686
240,387,0.00774
260,406,0.00812
280,415,0.0083
300,412,0.00824
320,410,0.0082
340,396,0.00792
360,389,0.00778
380,397,0.00794
400,360,0.0072
420,360,0.0072
440,403,0.00806
460,379,0.00758
480,351,0.00702
500,386,0.00772
520,329,0.00658
540,346,0.00692
560,333,0.00666
580,306,0.00612
600,476,0.00952
630,454,0.00908
660,452,0.00904
690,435,0.0087
720,391,0.00782
750,358,0.00716
780,409,0.00818
810,392,0.00784
840,364,0.00728
870,344,0.00688
900,606,0.01212
950,528,0.01056
1000,528,0.01056
1050,451,0.00902
1100,455,0.0091
1150,431,0.00862
1200,368,0.00736
1250,421,0.00842
1310,430,0.0086
1370,371,0.00742
1430,349,0.00698
1490,341,0.00682
1550,314,0.00628
1610,334,0.00668
1680,293,0.00586
1750,278,0.00556
1820,255,0.0051
1890,248,0.00496
1970,232,0.00464
2050,212,0.00424
