Bin , nEvents , Efficiencies
150,84,0.00336
160,100,0.004
170,76,0.00304
180,97,0.00388
190,104,0.00416
200,185,0.0074
220,186,0.00744
240,213,0.00852
260,203,0.00812
280,200,0.008
300,209,0.00836
320,192,0.00768
340,213,0.00852
360,206,0.00824
380,178,0.00712
400,201,0.00804
420,208,0.00832
440,194,0.00776
460,193,0.00772
480,183,0.00732
500,184,0.00736
520,186,0.00744
540,195,0.0078
560,165,0.0066
580,165,0.0066
600,259,0.01036
630,203,0.00812
660,225,0.009
690,198,0.00792
720,241,0.00964
750,228,0.00912
780,186,0.00744
810,170,0.0068
840,193,0.00772
870,195,0.0078
900,318,0.01272
950,291,0.01164
1000,258,0.01032
1050,256,0.01024
1100,217,0.00868
1150,208,0.00832
1200,186,0.00744
1250,212,0.00848
1310,187,0.00748
1370,195,0.0078
1430,171,0.00684
1490,143,0.00572
1550,148,0.00592
1610,166,0.00664
1680,146,0.00584
1750,151,0.00604
1820,108,0.00432
1890,125,0.005
1970,129,0.00516
2050,91,0.00364
