Bin , nEvents , Efficiencies
152.41,0,0.0
165.05,1,2e-05
178.75,0,0.0
193.57,0,0.0
209.63,1,2e-05
227.02,2,4e-05
245.86,0,0.0
266.25,0,0.0
288.34,6,0.00012
312.26,5,0.0001
338.16,9,0.00018
366.21,13,0.00026
396.59,23,0.00046
429.49,37,0.00074
465.12,42,0.00084
503.71,49,0.00098
545.49,74,0.00148
590.74,93,0.00186
639.75,112,0.00224
692.82,125,0.0025
750.29,166,0.00332
812.54,212,0.00424
879.94,242,0.00484
952.94,298,0.00596
1032,331,0.00662
1117.6,387,0.00774
1210.3,505,0.0101
1310.7,610,0.0122
1419.4,739,0.01478
1537.2,902,0.01804
1664.7,1041,0.02082
1802.8,1181,0.02362
1952.4,1366,0.02732
2114.3,1597,0.03194
2289.7,1720,0.0344
2479.7,1757,0.03514
