Bin , nEvents , Efficiencies
152.41,0,0.0
165.05,0,0.0
178.75,0,0.0
193.57,0,0.0
209.63,0,0.0
227.02,0,0.0
245.86,0,0.0
266.25,1,2e-05
288.34,0,0.0
312.26,0,0.0
338.16,0,0.0
366.21,0,0.0
396.59,1,2e-05
429.49,1,2e-05
465.12,2,4e-05
503.71,1,2e-05
545.49,2,4e-05
590.74,3,6e-05
639.75,3,6e-05
692.82,8,0.00016
750.29,4,8e-05
812.54,12,0.00024
879.94,16,0.00032
952.94,22,0.00044
1032,11,0.00022
1117.6,23,0.00046
1210.3,43,0.00086
1310.7,41,0.00082
1419.4,54,0.00108
1537.2,54,0.00108
1664.7,92,0.00184
1802.8,112,0.00224
1952.4,131,0.00262
2114.3,150,0.003
2289.7,172,0.00344
2479.7,222,0.00444
