Bin , nEvents , Efficiencies
150,3276,0.006552
160,3254,0.006508
170,3252,0.006504
180,3174,0.006348
190,3309,0.006618
200,6568,0.013136
220,6446,0.012892
240,6391,0.012782
260,6236,0.012472
280,6003,0.012006
300,5740,0.01148
320,5777,0.011554
340,5456,0.010912
360,5250,0.0105
380,5146,0.010292
400,4866,0.009732
420,4667,0.009334
440,4452,0.008904
460,4368,0.008736
480,4121,0.008242
500,3988,0.007976
520,3752,0.007504
540,3620,0.00724
560,3512,0.007024
580,3417,0.006834
600,4818,0.009636
630,4562,0.009124
660,4375,0.00875
690,4014,0.008028
720,3767,0.007534
750,3498,0.006996
780,3361,0.006722
810,3097,0.006194
840,3082,0.006164
870,2760,0.00552
900,4334,0.008668
950,4015,0.00803
1000,3687,0.007374
1050,3230,0.00646
1100,3044,0.006088
1150,2738,0.005476
1200,2535,0.00507
1250,2614,0.005228
1310,2392,0.004784
1370,2104,0.004208
1430,1961,0.003922
1490,1707,0.003414
1550,1596,0.003192
1610,1697,0.003394
1680,1480,0.00296
1750,1269,0.002538
1820,1130,0.00226
1890,1139,0.002278
1970,1012,0.002024
2050,883,0.001766
