Bin , nEvents , Efficiencies
150,0,0
160,1,2e-05
170,2,4e-05
180,2,4e-05
190,2,4e-05
200,12,0.00024
220,12,0.00024
240,13,0.00026
260,23,0.00046
280,32,0.00064
300,40,0.0008
320,51,0.00102
340,67,0.00134
360,74,0.00148
380,71,0.00142
400,74,0.00148
420,94,0.00188
440,106,0.00212
460,101,0.00202
480,125,0.0025
500,135,0.0027
520,119,0.00238
540,138,0.00276
560,119,0.00238
580,127,0.00254
600,191,0.00382
630,218,0.00436
660,233,0.00466
690,227,0.00454
720,256,0.00512
750,273,0.00546
780,268,0.00536
810,243,0.00486
840,281,0.00562
870,255,0.0051
900,492,0.00984
950,515,0.0103
1000,528,0.01056
1050,537,0.01074
1100,551,0.01102
1150,515,0.0103
1200,586,0.01172
1250,691,0.01382
1310,700,0.014
1370,695,0.0139
1430,707,0.01414
1490,665,0.0133
1550,646,0.01292
1610,774,0.01548
1680,746,0.01492
1750,707,0.01414
1820,667,0.01334
1890,732,0.01464
1970,735,0.0147
2050,666,0.01332
