Bin , nEvents , Efficiencies
150,68,0.00272
160,99,0.00396
170,85,0.0034
180,87,0.00348
190,102,0.00408
200,180,0.0072
220,178,0.00712
240,214,0.00856
260,231,0.00924
280,223,0.00892
300,195,0.0078
320,191,0.00764
340,212,0.00848
360,212,0.00848
380,184,0.00736
400,187,0.00748
420,175,0.007
440,199,0.00796
460,217,0.00868
480,184,0.00736
500,172,0.00688
520,179,0.00716
540,181,0.00724
560,177,0.00708
580,164,0.00656
600,231,0.00924
630,242,0.00968
660,222,0.00888
690,208,0.00832
720,201,0.00804
750,217,0.00868
780,233,0.00932
810,186,0.00744
840,172,0.00688
870,147,0.00588
900,294,0.01176
950,259,0.01036
1000,265,0.0106
1050,218,0.00872
1100,201,0.00804
1150,211,0.00844
1200,208,0.00832
1250,214,0.00856
1310,183,0.00732
1370,196,0.00784
1430,179,0.00716
1490,141,0.00564
1550,155,0.0062
1610,164,0.00656
1680,146,0.00584
1750,129,0.00516
1820,142,0.00568
1890,142,0.00568
1970,117,0.00468
2050,97,0.00388
