Bin , nEvents , Efficiencies
150,1,4e-05
160,1,4e-05
170,0,0
180,0,0
190,2,8e-05
200,6,0.00024
220,5,0.0002
240,9,0.00036
260,8,0.00032
280,12,0.00048
300,14,0.00056
320,19,0.00076
340,24,0.00096
360,24,0.00096
380,38,0.00152
400,34,0.00136
420,34,0.00136
440,41,0.00164
460,45,0.0018
480,60,0.0024
500,52,0.00208
520,42,0.00168
540,52,0.00208
560,48,0.00192
580,55,0.0022
600,98,0.00392
630,87,0.00348
660,117,0.00468
690,98,0.00392
720,107,0.00428
750,114,0.00456
780,136,0.00544
810,159,0.00636
840,140,0.0056
870,120,0.0048
900,233,0.00932
950,234,0.00936
1000,229,0.00916
1050,256,0.01024
1100,246,0.00984
1150,226,0.00904
1200,287,0.01148
1250,271,0.01084
1310,349,0.01396
1370,329,0.01316
1430,319,0.01276
1490,312,0.01248
1550,316,0.01264
1610,410,0.0164
1680,366,0.01464
1750,321,0.01284
1820,354,0.01416
1890,379,0.01516
1970,387,0.01548
2050,379,0.01516
