Bin , nEvents , Efficiencies
150,1,4e-05
160,1,4e-05
170,2,8e-05
180,1,4e-05
190,1,4e-05
200,6,0.00024
220,7,0.00028
240,8,0.00032
260,13,0.00052
280,14,0.00056
300,13,0.00052
320,19,0.00076
340,26,0.00104
360,29,0.00116
380,32,0.00128
400,37,0.00148
420,48,0.00192
440,53,0.00212
460,56,0.00224
480,63,0.00252
500,57,0.00228
520,54,0.00216
540,59,0.00236
560,51,0.00204
580,65,0.0026
600,95,0.0038
630,109,0.00436
660,115,0.0046
690,114,0.00456
720,112,0.00448
750,119,0.00476
780,107,0.00428
810,121,0.00484
840,110,0.0044
870,145,0.0058
900,242,0.00968
950,207,0.00828
1000,247,0.00988
1050,220,0.0088
1100,225,0.009
1150,237,0.00948
1200,254,0.01016
1250,295,0.0118
1310,308,0.01232
1370,311,0.01244
1430,294,0.01176
1490,312,0.01248
1550,310,0.0124
1610,310,0.0124
1680,340,0.0136
1750,303,0.01212
1820,329,0.01316
1890,343,0.01372
1970,347,0.01388
2050,331,0.01324
