Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,0,0
190,1,4.00016e-05
200,0,0
220,0,0
240,0,0
260,0,0
280,0,0
300,0,0
320,0,0
340,1,4.00016e-05
360,0,0
380,0,0
400,0,0
420,0,0
440,0,0
460,1,4.00016e-05
480,0,0
500,0,0
520,1,4.00016e-05
540,1,4.00016e-05
560,1,4.00016e-05
580,1,4.00016e-05
600,1,4.00016e-05
630,0,0
660,2,8.00032e-05
690,2,8.00032e-05
720,1,4.00016e-05
750,2,8.00032e-05
780,4,0.000160006
810,4,0.000160006
840,4,0.000160006
870,2,8.00032e-05
900,7,0.000280011
950,9,0.000360014
1000,10,0.000400016
1050,14,0.000560022
1100,11,0.000440018
1150,21,0.000840034
1200,19,0.00076003
1250,30,0.00120005
1310,24,0.000960038
1370,26,0.00104004
1430,31,0.00124005
1490,41,0.00164007
1550,35,0.00140006
1610,41,0.00164007
1680,48,0.00192008
1750,50,0.00200008
1820,51,0.00204008
1890,52,0.00208008
1970,56,0.00224009
2050,65,0.0026001
