Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,0,0
190,0,0
200,1,4e-05
220,0,0
240,0,0
260,0,0
280,0,0
300,1,4e-05
320,0,0
340,1,4e-05
360,0,0
380,1,4e-05
400,0,0
420,1,4e-05
440,1,4e-05
460,1,4e-05
480,2,8e-05
500,0,0
520,0,0
540,1,4e-05
560,1,4e-05
580,2,8e-05
600,12,0.00048
630,6,0.00024
660,11,0.00044
690,9,0.00036
720,18,0.00072
750,13,0.00052
780,19,0.00076
810,20,0.0008
840,26,0.00104
870,19,0.00076
900,44,0.00176
950,39,0.00156
1000,46,0.00184
1050,48,0.00192
1100,49,0.00196
1150,38,0.00152
1200,60,0.0024
1250,71,0.00284
1310,76,0.00304
1370,79,0.00316
1430,68,0.00272
1490,89,0.00356
1550,97,0.00388
1610,110,0.0044
1680,106,0.00424
1750,125,0.005
1820,158,0.00632
1890,186,0.00744
1970,177,0.00708
2050,189,0.00756
