Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,0,0
190,0,0
200,0,0
220,1,4e-05
240,1,4e-05
260,0,0
280,0,0
300,0,0
320,0,0
340,3,0.00012
360,1,4e-05
380,0,0
400,0,0
420,0,0
440,3,0.00012
460,2,8e-05
480,1,4e-05
500,4,0.00016
520,9,0.00036
540,10,0.0004
560,6,0.00024
580,4,0.00016
600,15,0.0006
630,20,0.0008
660,26,0.00104
690,20,0.0008
720,24,0.00096
750,27,0.00108
780,18,0.00072
810,18,0.00072
840,26,0.00104
870,26,0.00104
900,45,0.0018
950,49,0.00196
1000,56,0.00224
1050,64,0.00256
1100,63,0.00252
1150,60,0.0024
1200,64,0.00256
1250,77,0.00308
1310,110,0.0044
1370,88,0.00352
1430,119,0.00476
1490,104,0.00416
1550,114,0.00456
1610,140,0.0056
1680,168,0.00672
1750,177,0.00708
1820,189,0.00756
1890,236,0.00944
1970,276,0.01104
2050,251,0.01004
