Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,1,4e-05
180,1,4e-05
190,0,0
200,0,0
220,0,0
240,0,0
260,0,0
280,0,0
300,0,0
320,2,8e-05
340,0,0
360,0,0
380,0,0
400,2,8e-05
420,0,0
440,0,0
460,1,4e-05
480,0,0
500,0,0
520,3,0.00012
540,0,0
560,0,0
580,0,0
600,2,8e-05
630,0,0
660,3,0.00012
690,2,8e-05
720,2,8e-05
750,4,0.00016
780,3,0.00012
810,4,0.00016
840,1,4e-05
870,6,0.00024
900,5,0.0002
950,12,0.00048
1000,17,0.00068
1050,22,0.00088
1100,17,0.00068
1150,26,0.00104
1200,16,0.00064
1250,27,0.00108
1310,36,0.00144
1370,34,0.00136
1430,30,0.0012
1490,44,0.00176
1550,44,0.00176
1610,45,0.0018
1680,54,0.00216
1750,57,0.00228
1820,48,0.00192
1890,68,0.00272
1970,75,0.003
2050,82,0.00328
