Bin , nEvents , Efficiencies
50,2,4e-05
100,9,0.00018
150,8,0.00016
200,6,0.00012
250,3,6e-05
300,4,8e-05
350,4,8e-05
400,8,0.00016
500,3,6e-05
600,10,0.0002
