Bin , nEvents , Efficiencies
152.41,1702,0.03404
165.05,1748,0.03496
178.75,1613,0.03226
193.57,1636,0.03272
209.63,1512,0.03024
227.02,1412,0.02824
245.86,1403,0.02806
266.25,1264,0.02528
288.34,1177,0.02354
312.26,1120,0.0224
338.16,1032,0.02064
366.21,992,0.01984
396.59,895,0.0179
429.49,768,0.01536
465.12,712,0.01424
503.71,654,0.01308
545.49,593,0.01186
590.74,442,0.00884
639.75,438,0.00876
692.82,367,0.00734
750.29,292,0.00584
812.54,242,0.00484
879.94,209,0.00418
952.94,155,0.0031
1032,118,0.00236
1117.6,106,0.00212
1210.3,90,0.0018
1310.7,69,0.00138
1419.4,56,0.00112
1537.2,30,0.0006
1664.7,27,0.00054
1802.8,19,0.00038
1952.4,9,0.00018
2114.3,8,0.00016
2289.7,3,6e-05
2479.7,5,0.0001
