Bin , nEvents , Efficiencies
152.41,0,0
165.05,2,4e-05
178.75,0,0
193.57,0,0
209.63,1,2e-05
227.02,0,0
245.86,1,2e-05
266.25,2,4e-05
288.34,4,8e-05
312.26,3,6e-05
338.16,1,2e-05
366.21,6,0.00012
396.59,12,0.00024
429.49,10,0.0002
465.12,14,0.00028
503.71,20,0.0004
545.49,31,0.00062
590.74,31,0.00062
639.75,46,0.00092
692.82,75,0.0015
750.29,91,0.00182
812.54,118,0.00236
879.94,114,0.00228
952.94,152,0.00304
1032,204,0.00408
1117.6,221,0.00442
1210.3,273,0.00546
1310.7,324,0.00648
1419.4,418,0.00836
1537.2,497,0.00994
1664.7,654,0.01308
1802.8,784,0.01568
1952.4,936,0.01872
2114.3,1128,0.02256
2289.7,1310,0.0262
2479.7,1481,0.02962
