Bin , nEvents , Efficiencies
50,5,0.0001
70,1,2e-05
80,1,2e-05
90,4,8e-05
100,2,4e-05
120,4,8e-05
140,3,6e-05
160,4,8e-05
180,4,8e-05
200,0,0
220,6,0.00012
240,5,0.0001
260,3,6e-05
280,1,2e-05
300,4,8e-05
320,3,6e-05
340,3,6e-05
360,7,0.00014
400,17,0.00034
500,8,0.00016
600,12,0.00024
700,10,0.0002
800,104,0.00208
