Bin , nEvents , Efficiencies
150,0,0
200,0,0
250,0,0
300,1,2e-05
350,1,2e-05
400,0,0
450,1,2e-05
500,7,0.00014
600,7,0.00014
700,9,0.00018
800,16,0.00032
900,14,0.00028
1000,32,0.00064
1150,42,0.00084
