Bin , nEvents , Efficiencies
150,53,0.00106
200,109,0.00218
250,151,0.00302
300,111,0.00222
350,132,0.00264
400,144,0.00288
450,154,0.00308
500,267,0.00534
600,184,0.00368
700,159,0.00318
800,107,0.00214
900,95,0.0019
1000,127,0.00254
1150,160,0.0032
