Bin , nEvents , Efficiencies
50,0,0
100,1,2e-05
150,3,6e-05
200,1,2e-05
250,3,6e-05
300,3,6e-05
350,5,0.0001
400,5,0.0001
500,9,0.00018
600,22,0.00044
