Bin , nEvents , Efficiencies
150,2,4e-05
160,4,8e-05
170,4,8e-05
180,4,8e-05
190,4,8e-05
200,17,0.00034
220,22,0.00044
240,23,0.00046
260,28,0.00056
280,31,0.00062
300,54,0.00108
320,49,0.00098
340,71,0.00142
360,87,0.00174
380,73,0.00146
400,98,0.00196
420,93,0.00186
440,107,0.00214
460,136,0.00272
480,137,0.00274
500,148,0.00296
520,139,0.00278
540,142,0.00284
560,162,0.00324
580,149,0.00298
600,245,0.0049
630,252,0.00504
660,279,0.00558
690,265,0.0053
720,278,0.00556
750,292,0.00584
780,256,0.00512
810,288,0.00576
840,307,0.00614
870,289,0.00578
900,544,0.01088
950,569,0.01138
1000,509,0.01018
1050,566,0.01132
1100,565,0.0113
1150,549,0.01098
1200,626,0.01252
1250,696,0.01392
1310,648,0.01296
1370,666,0.01332
1430,686,0.01372
1490,674,0.01348
1550,619,0.01238
1610,694,0.01388
1680,694,0.01388
1750,635,0.0127
1820,638,0.01276
1890,667,0.01334
1970,690,0.0138
2050,629,0.01258
