Bin , nEvents , Efficiencies
152.41,1,2e-05
165.05,1,2e-05
178.75,4,8e-05
193.57,2,4e-05
209.63,5,0.0001
227.02,4,8e-05
245.86,6,0.00012
266.25,7,0.00014
288.34,8,0.00016
312.26,12,0.00024
338.16,33,0.00066
366.21,36,0.00072
396.59,39,0.00078
429.49,74,0.00148
465.12,103,0.00206
503.71,138,0.00276
545.49,171,0.00342
590.74,211,0.00422
639.75,231,0.00462
692.82,286,0.00572
750.29,328,0.00656
812.54,400,0.008
879.94,485,0.0097
952.94,602,0.01204
1032,608,0.01216
1117.6,774,0.01548
1210.3,860,0.0172
1310.7,1023,0.02046
1419.4,1154,0.02308
1537.2,1338,0.02676
1664.7,1531,0.03062
1802.8,1643,0.03286
1952.4,1731,0.03462
2114.3,1826,0.03652
2289.7,1815,0.0363
2479.7,1826,0.03652
