bin_HH,nEvents,Efficiencies
50,3,6e-05
100,8,0.00016
150,3,6e-05
200,3,6e-05
250,6,0.00012
300,2,4e-05
350,0,0.0
400,3,6e-05
500,0,0.0
600,41,0.00082
