Bin , nEvents , Efficiencies
50,8,0.00032
100,7,0.00028
150,7,0.00028
200,3,0.00012
250,5,0.0002
300,1,4e-05
350,3,0.00012
400,9,0.00036
500,0,0
600,35,0.0014
