Bin , nEvents , Efficiencies
150,74,0.00296
160,99,0.00396
170,77,0.00308
180,81,0.00324
190,89,0.00356
200,181,0.00724
220,199,0.00796
240,200,0.008
260,197,0.00788
280,191,0.00764
300,196,0.00784
320,216,0.00864
340,195,0.0078
360,217,0.00868
380,221,0.00884
400,219,0.00876
420,200,0.008
440,209,0.00836
460,198,0.00792
480,177,0.00708
500,161,0.00644
520,180,0.0072
540,159,0.00636
560,179,0.00716
580,170,0.0068
600,254,0.01016
630,241,0.00964
660,239,0.00956
690,214,0.00856
720,220,0.0088
750,208,0.00832
780,221,0.00884
810,189,0.00756
840,196,0.00784
870,182,0.00728
900,298,0.01192
950,283,0.01132
1000,249,0.00996
1050,257,0.01028
1100,248,0.00992
1150,213,0.00852
1200,176,0.00704
1250,229,0.00916
1310,206,0.00824
1370,187,0.00748
1430,164,0.00656
1490,170,0.0068
1550,153,0.00612
1610,189,0.00756
1680,124,0.00496
1750,136,0.00544
1820,110,0.0044
1890,111,0.00444
1970,99,0.00396
2050,112,0.00448
