Bin , nEvents , Efficiencies
150,94,0.00376
160,97,0.00388
170,90,0.0036
180,91,0.00364
190,108,0.00432
200,184,0.00736
220,193,0.00772
240,217,0.00868
260,197,0.00788
280,182,0.00728
300,169,0.00676
320,200,0.008
340,203,0.00812
360,223,0.00892
380,195,0.0078
400,190,0.0076
420,207,0.00828
440,205,0.0082
460,197,0.00788
480,200,0.008
500,188,0.00752
520,190,0.0076
540,186,0.00744
560,168,0.00672
580,180,0.0072
600,253,0.01012
630,216,0.00864
660,232,0.00928
690,238,0.00952
720,214,0.00856
750,226,0.00904
780,187,0.00748
810,189,0.00756
840,188,0.00752
870,171,0.00684
900,289,0.01156
950,288,0.01152
1000,228,0.00912
1050,262,0.01048
1100,215,0.0086
1150,200,0.008
1200,182,0.00728
1250,224,0.00896
1310,222,0.00888
1370,204,0.00816
1430,158,0.00632
1490,144,0.00576
1550,110,0.0044
1610,161,0.00644
1680,151,0.00604
1750,155,0.0062
1820,118,0.00472
1890,121,0.00484
1970,133,0.00532
2050,108,0.00432
