Bin , nEvents , Efficiencies
50,10,0.0004
100,30,0.0012
150,30,0.0012
200,27,0.00108
250,26,0.00104
300,19,0.00076
350,15,0.0006
400,20,0.0008
500,12,0.00048
600,35,0.0014
