Bin , nEvents , Efficiencies
152.41,0,0
165.05,1,4e-05
178.75,0,0
193.57,0,0
209.63,0,0
227.02,1,4e-05
245.86,0,0
266.25,0,0
288.34,0,0
312.26,1,4e-05
338.16,1,4e-05
366.21,0,0
396.59,0,0
429.49,2,8e-05
465.12,2,8e-05
503.71,3,0.00012
545.49,2,8e-05
590.74,4,0.00016
639.75,5,0.0002
692.82,7,0.00028
750.29,13,0.00052
812.54,16,0.00064
879.94,33,0.00132
952.94,33,0.00132
1032,24,0.00096
1117.6,44,0.00176
1210.3,48,0.00192
1310.7,71,0.00284
1419.4,67,0.00268
1537.2,78,0.00312
1664.7,114,0.00456
1802.8,140,0.0056
1952.4,169,0.00676
2114.3,194,0.00776
2289.7,264,0.01056
2479.7,314,0.01256
