Bin , nEvents , Efficiencies
150,991,0.01982
160,902,0.01804
170,868,0.01736
180,711,0.01422
190,706,0.01412
200,1221,0.02442
220,1007,0.02014
240,904,0.01808
260,770,0.0154
280,678,0.01356
300,602,0.01204
320,555,0.0111
340,471,0.00942
360,420,0.0084
380,401,0.00802
400,371,0.00742
420,328,0.00656
440,261,0.00522
460,239,0.00478
480,244,0.00488
500,199,0.00398
520,204,0.00408
540,166,0.00332
560,149,0.00298
580,138,0.00276
600,178,0.00356
630,181,0.00362
660,108,0.00216
690,115,0.0023
720,97,0.00194
750,88,0.00176
780,66,0.00132
810,87,0.00174
840,58,0.00116
870,51,0.00102
900,77,0.00154
950,61,0.00122
1000,66,0.00132
1050,40,0.0008
1100,39,0.00078
1150,41,0.00082
1200,24,0.00048
1250,29,0.00058
1310,22,0.00044
1370,17,0.00034
1430,15,0.0003
1490,9,0.00018
1550,9,0.00018
1610,10,0.0002
1680,16,0.00032
1750,9,0.00018
1820,6,0.00012
1890,4,8e-05
1970,2,4e-05
2050,6,0.00012
