Bin , nEvents , Efficiencies
150,970,0.0194
160,843,0.01686
170,807,0.01614
180,719,0.01438
190,663,0.01326
200,1155,0.0231
220,975,0.0195
240,857,0.01714
260,724,0.01448
280,716,0.01432
300,572,0.01144
320,559,0.01118
340,510,0.0102
360,410,0.0082
380,410,0.0082
400,362,0.00724
420,302,0.00604
440,299,0.00598
460,289,0.00578
480,250,0.005
500,217,0.00434
520,203,0.00406
540,172,0.00344
560,171,0.00342
580,168,0.00336
600,188,0.00376
630,212,0.00424
660,188,0.00376
690,143,0.00286
720,137,0.00274
750,115,0.0023
780,103,0.00206
810,94,0.00188
840,83,0.00166
870,85,0.0017
900,117,0.00234
950,100,0.002
1000,75,0.0015
1050,75,0.0015
1100,68,0.00136
1150,44,0.00088
1200,48,0.00096
1250,33,0.00066
1310,35,0.0007
1370,18,0.00036
1430,36,0.00072
1490,32,0.00064
1550,23,0.00046
1610,27,0.00054
1680,18,0.00036
1750,13,0.00026
1820,6,0.00012
1890,6,0.00012
1970,3,6e-05
2050,1,2e-05
