Bin , nEvents , Efficiencies
152.41,214,0.00428
165.05,287,0.00574
178.75,340,0.0068
193.57,375,0.0075
209.63,438,0.00876
227.02,473,0.00946
245.86,551,0.01102
266.25,633,0.01266
288.34,664,0.01328
312.26,696,0.01392
338.16,816,0.01632
366.21,851,0.01702
396.59,887,0.01774
429.49,1007,0.02014
465.12,1053,0.02106
503.71,1083,0.02166
545.49,1158,0.02316
590.74,1284,0.02568
639.75,1318,0.02636
692.82,1365,0.0273
750.29,1498,0.02996
812.54,1518,0.03036
879.94,1389,0.02778
952.94,1488,0.02976
1032,1487,0.02974
1117.6,1475,0.0295
1210.3,1423,0.02846
1310.7,1465,0.0293
1419.4,1311,0.02622
1537.2,1280,0.0256
1664.7,1146,0.02292
1802.8,996,0.01992
1952.4,923,0.01846
2114.3,778,0.01556
2289.7,659,0.01318
2479.7,506,0.01012
